,2020-01-01,2020-01-02,2020-01-03,2020-01-04,2020-01-05,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-11,2020-01-12,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31
BTC-USD.Open,7194.89209,7202.55127,6984.428711,7345.375488,7410.45166,7410.452148,7768.682129,8161.935547,8082.295898,7878.307617,8162.190918,8033.261719,8189.771973,8140.933105,8825.34375,8812.481445,8725.209961,8927.211914,8941.445313,8704.631836,8658.991211,8744.210938,8680.650391,8405.567383,8440.119141,8364.410156,8597.308594,8912.524414,9357.470703,9316.016602,9508.313477,9346.357422,9389.820313,9344.683594,9292.841797,9183.416016,9617.821289,9726.00293,9793.070313,9863.894531,10115.55957,9855.891602,10202.387695,10323.960938,10211.550781,10313.856445,9889.179688,9936.560547,9691.230469,10143.798828,9629.325195,9611.782227,9687.707031,9663.318359,9921.583008,9651.3125,9338.290039,8825.09375,8788.728516,8671.212891,8599.758789,8563.264648,8865.387695,8788.541992,8760.285156,9078.308594,9121.600586,8908.206055,8111.146484,7922.146973,7910.089844,7913.616211,5017.831055,5573.077637,5201.066895,5385.229492,5002.578125,5227.11377,5245.416504,6191.653809,6206.521484,6185.558105,5831.374512,6436.642578,6738.716797,6675.170898,6719.38916,6467.253906,6245.624512,5925.538574,6430.606445,6437.319336,6606.776367,6797.396484,6738.382813,6862.537598,6788.049805,7273.644043,7179.283203,7337.966309,7303.81543,6867.44043,6858.067871,6965.616699,6843.281738,6845.561523,6640.454102,7116.552734,7092.291504,7260.922363,7186.873535,6879.78418,6879.44043,7121.306152,7434.181641,7550.48291,7570.13916,7679.418945,7796.970215,7806.712402,8797.669922,8672.782227,8869.057617,8983.614258,8895.745117,8912.832031,9007.441406,9261.895508,9936.162109,9840.90625,9591.168945,8755.535156,8610.385742,8805.387695,9271.329102,9734.291016,9333.240234,9374.929688,9675.695313,9727.063477,9725.329102,9522.740234,9080.334961,9185.0625,9212.283203,8786.107422,8909.585938,8837.380859,9184.945313,9528.355469,9438.914063,9700.105469,9463.605469,10162.973633,9533.760742,9655.854492,9800.21582,9664.904297,9653.00293,9760.063477,9774.360352,9794.119141,9870.078125,9320.69043,9480.735352,9477.553711,9386.035156,9454.266602,9533.78418,9481.567383,9410.293945,9290.959961,9330.926758,9300.915039,9644.076172,9632.149414,9314.126953,9260.995117,9167.824219,9048.460938,9140.029297,9185.581055,9145.985352,9231.139648,9124.842773,9084.233398,9126.09082,9072.849609,9349.161133,9253.020508,9427.994141,9273.357422,9277.511719,9241.054688,9277.205078,9238.703125,9241.897461,9191.980469,9131.8125,9151.183594,9158.005859,9187.220703,9162.514648,9375.080078,9527.141602,9585.514648,9539.485352,9680.234375,9905.217773,11017.463867,10912.953125,11099.833008,11110.210938,11322.570313,11758.764648,11043.768555,11246.203125,11203.823242,11749.871094,11778.894531,11604.553711,11737.325195,11662.256836,11881.647461,11404.59668,11588.405273,11772.65918,11768.697266,11866.685547,11895.658203,12251.895508,11990.884766,11761.5,11878.026367,11585.477539,11679.696289,11663.689453,11773.588867,11366.894531,11485.608398,11325.295898,11541.054688,11508.713867,11713.306641,11679.316406,11964.823242,11407.191406,10230.365234,10512.530273,10167.216797,10280.998047,10369.306641,10134.151367,10242.330078,10369.02832,10409.861328,10452.399414,10328.734375,10677.754883,10797.761719,10973.251953,10951.820313,10933.75293,11095.870117,10934.925781,10459.624023,10535.492188,10248.786133,10761.109375,10695.575195,10746.892578,10776.613281,10709.650391,10843.871094,10795.254883,10619.821289,10575.100586,10550.44043,10676.529297,10796.306641,10603.355469,10669.371094,10927.913086,11059.142578,11296.082031,11392.635742,11548.719727,11429.047852,11426.602539,11502.828125,11322.123047,11355.982422,11495.038086,11745.974609,11913.077148,12801.635742,12971.548828,12931.574219,13108.063477,13031.201172,13075.242188,13654.214844,13271.298828,13437.874023,13546.532227,13780.995117,13737.032227,13550.451172,13950.488281,14133.733398,15579.729492,15565.880859,14833.753906,15479.595703,15332.350586,15290.90918,15701.298828,16276.44043,16317.808594,16068.139648,15955.577148,16685.691406,17645.191406,17803.861328,17817.083984,18621.316406,18642.232422,18370.017578,18365.015625,19104.410156,18729.839844,17153.914063,17112.933594,17719.634766,18178.322266,19633.769531,18801.744141,19205.925781,19446.966797,18698.384766,19154.179688,19343.128906,19191.529297,18320.884766,18553.298828,18263.929688,18051.320313,18806.765625,19144.492188,19246.919922,19418.818359,21308.351563,22806.796875,23132.865234,23861.765625,23474.455078,22794.039063,23781.974609,23240.203125,23733.570313,24677.015625,26439.373047,26280.822266,27081.810547,27360.089844,28841.574219,28994.009766,29376.455078,32129.408203,32810.949219,31977.041016,34013.613281,36833.875,39381.765625,40788.640625,40254.21875,38346.53125,35516.359375,33915.121094,37325.109375,39156.707031,36821.648438,36163.648438,35792.238281,36642.234375,36050.113281,35549.398438,30817.625,32985.757813,32064.376953,32285.798828,32358.613281,32564.029297,30441.041016,34318.671875,34295.933594,34270.878906,33114.578125,33533.199219,35510.820313,37475.105469,36931.546875,38138.386719,39250.191406,38886.828125,46184.992188,46469.761719,44898.710938,47877.035156,47491.203125,47114.507813,48696.535156,47944.457031,49207.277344,52140.972656,51675.980469,55887.335938,56068.566406,57532.738281,54204.929688,48835.085938,49709.082031,47180.464844,46344.773438,46194.015625,45159.503906,49612.105469,48415.816406,50522.304688,48527.03125,48899.230469,48918.679688,51174.117188,52272.96875,54824.011719,55963.179688,57821.21875,57343.371094,61221.132813,59267.429688,55840.785156,56825.828125,58893.078125,57850.441406,58332.261719,58309.914063,57517.890625,54511.660156,54710.488281,52726.746094,51683.011719,55137.566406,55974.941406,55947.898438,57750.132813,58930.277344,58926.5625,59098.878906,59397.410156,57604.839844,58760.875,59171.933594,58186.507813,56099.914063,58326.5625,58253.777344,59846.230469,60175.945313,59890.019531,63523.753906,63075.195313,63258.503906,61529.921875,60701.886719,56191.585938,55681.792969,56471.128906,53857.105469,51739.808594,51143.226563,50052.832031,49077.792969,54030.304688,55036.636719,54858.089844,53568.664063,57714.664063,57825.863281,56620.273438,57214.179688,53252.164063,57441.308594,56413.953125,57352.765625,58877.390625,58250.871094,55847.242188,56714.53125,49735.433594,49682.980469,49855.496094,46716.636719,46415.898438,43488.058594,42944.976563,36753.667969,40596.949219,37371.03125,37531.449219,34700.363281,38795.78125,38392.625,39316.890625,38507.082031,35684.15625,34607.40625,35658.59375,37293.792969,36699.921875,37599.410156,39242.484375,36880.15625,35538.609375,35835.265625,33589.519531,33416.976563,37389.515625,36697.03125,37340.144531,35555.789063,39016.96875,40427.167969,40168.691406,38341.421875,38099.476563,35854.527344,35563.140625,35641.144531,31622.376953,32515.714844,33682.800781,34659.105469,31594.664063,32287.523438,34679.121094,34475.558594,35908.386719,35035.984375,33549.601563,33854.421875,34665.566406,35284.34375,33723.507813,34225.679688,33889.605469,32861.671875,33811.242188,33509.078125,34254.015625,33125.46875,32723.845703,32827.875,31841.550781,31397.308594,31533.884766,31800.011719,30838.285156,29796.285156,32138.873047,32305.958984,33593.730469,34290.292969,35384.03125,37276.035156,39503.1875,39995.453125,40027.484375,42196.304688,41460.84375,39907.261719,39178.402344,38213.332031,39744.515625,40865.867188,42832.796875,44574.4375,43791.925781,46280.847656,45599.703125,45576.878906,44439.691406,47810.6875,47096.667969,47019.960938,45936.457031,44686.75,44741.882813,46723.121094,49327.074219,48869.105469,49291.675781,49562.347656,47727.257813,49002.640625,46894.554688,49072.585938,48911.25,48834.851563,47024.339844,47099.773438,48807.847656,49288.25,50009.324219,49937.859375,51769.003906,52660.480469,46827.761719,45774.742188,46396.664063,44869.839844,45206.628906,46057.214844,44960.050781,47098.0,48158.90625,47771.003906,47273.527344,48268.855469,47261.40625,43012.234375,40677.953125,43560.296875,44894.300781,42840.890625,42721.628906,43234.183594,42200.898438,41064.984375,41551.269531,43816.742188,48137.46875,47680.027344,48208.90625,49174.960938,51486.664063,55338.625,53802.144531,53929.78125,54952.820313,54734.125,57526.832031,56038.257813,57372.832031,57345.902344,61609.527344,60887.652344,61548.804688,62043.164063,64284.585938,66002.234375,62237.890625,60694.628906,61368.34375,60893.925781,63032.761719,60352.0,58470.730469,60624.871094,62239.363281,61850.488281,61320.449219,60963.253906,63254.335938,62941.804688,61460.078125,61068.875,61554.921875,63344.066406,67549.734375,66953.335938,64978.890625,64863.980469,64158.121094,64455.371094,65521.289063,63721.195313,60139.621094,60360.136719,56896.128906,58115.082031,59730.507813,58706.847656,56304.554688,57565.851563,57165.417969,58960.285156,53736.429688,54813.023438,57291.90625,57830.113281,56907.964844,57217.371094,56509.164063,53727.878906,49201.519531,49413.480469,50581.828125,50667.648438,50450.082031,47642.144531,47264.632813,49354.855469,50114.742188,46709.824219,48379.753906,48900.464844,47653.730469,46219.253906,46853.867188,46707.0625,46886.078125,48937.097656,48626.34375,50806.050781,50854.917969,50428.691406,50802.609375,50679.859375,47623.871094,46490.605469,47169.371094,46311.746094,47680.925781,47343.542969,46458.851563,45899.359375,43565.511719,43153.570313,41561.464844,41734.726563,41910.230469,41819.507813,42742.179688,43946.742188,42598.871094,43101.898438,43172.039063,43118.121094,42250.074219,42374.039063,41744.027344,40699.605469,36471.589844,35047.359375,36275.734375,36654.804688,36950.515625,36841.878906,37128.445313,37780.714844,38151.917969,37920.28125,38481.765625,38743.714844,36944.804688,37149.265625,41501.480469,41441.121094,42406.78125,43854.652344,44096.703125,44347.800781,43571.128906,42412.300781,42236.566406,42157.398438,42586.464844,44578.277344,43937.070313,40552.132813,40026.023438,40118.101563,38423.210938,37068.769531,38285.28125,37278.566406,38333.746094,39213.082031,39098.699219,37706.0,43194.503906,44357.617188,43925.195313,42458.140625,39148.449219,39404.199219,38429.304688,38059.902344,38742.816406,41974.070313,39439.96875,38794.464844,38884.726563,37846.316406,39664.25,39335.570313,41140.84375,40944.839844,41794.648438,42191.40625,41246.132813,41074.105469,42364.378906,42886.652344,43964.546875,44349.859375,44505.355469,46821.851563,47100.4375,47456.898438,47062.148438,45554.164063,46285.5,45859.128906,46445.273438,46624.507813,45544.355469,43207.5,43505.136719,42282.078125,42781.089844,42201.039063,39533.714844,40123.570313,41160.21875,39939.402344,40552.316406,40417.777344,39721.203125,40828.175781,41501.746094,41371.515625,40525.863281,39738.722656,39478.375,39472.605469,40448.421875,38120.300781,39241.429688,39768.617188,38605.859375,37713.265625,38472.1875,38528.109375,37748.011719,39695.746094,36573.183594,36042.503906,35502.941406,34060.015625,30273.654297,31016.183594,28936.734375,29030.910156,29285.642578,30098.585938,31304.375,29862.408203,30424.478516,28720.359375,30311.119141,29199.859375,29432.472656,30309.396484,29101.125,29653.134766,29564.777344,29251.140625,28622.625,29019.867188,29443.365234,31723.865234,31792.554688,29794.890625,30467.806641,29706.138672,29835.117188,29910.283203,31371.742188,31151.480469,30215.279297,30110.330078,29084.666016,28373.513672,26737.578125,22487.986328,22196.730469,22576.304688,20385.71875,20473.425781,19010.902344,20553.371094,20594.294922,20719.414063,19986.607422,21084.648438,21233.609375,21496.494141,21028.238281,20731.544922,20281.169922,20108.3125,19820.470703,19274.835938,19242.095703,19297.314453,20225.353516,20194.619141,20547.814453,21637.154297,21716.828125,21591.080078,20856.353516,19970.474609,19325.972656,20211.466797,20573.15625,20834.103516,21195.041016,20781.912109,22467.849609,23393.191406,23233.201172,23163.751953,22706.984375,22465.509766,22607.15625,21361.121094,21244.169922,22933.640625,23845.212891,23796.818359,23652.070313,23336.71875,23308.433594,22981.302734,22848.214844,22626.833984,23291.423828,22963.505859,23179.527344,23811.484375,23162.898438,23948.345703,23957.203125,24402.1875,24429.056641,24318.316406,24126.136719,23881.316406,23341.039063,23213.3125,20872.841797,21160.392578,21531.462891,21401.044922,21526.455078,21395.458984,21596.085938,20262.480469,20041.035156,19615.154297,20298.611328,19799.582031,20050.498047,20126.072266,19969.71875,19832.470703,19988.789063,19817.724609,18837.683594,19289.941406,19328.140625,21376.912109,21678.542969,21770.148438,22371.480469,20184.554688,20242.289063,19704.005859,19777.033203,20127.234375,19418.572266,19545.591797,18891.283203,18534.650391,19412.400391,19296.990234,18936.310547,18803.900391,19221.839844,19104.621094,19427.779297,19573.431641,19431.105469,19311.849609,19044.068359,19623.583984,20335.900391,20161.039063,19957.558594,19546.328125,19417.478516,19446.416016,19139.0,19052.646484,19156.966797,19382.533203,19185.4375,19068.914063,19268.5625,19550.466797,19335.027344,19138.085938,19053.203125,19172.380859,19207.734375,19567.769531,19344.964844,20092.236328,20772.802734,20287.957031,20595.103516,20817.982422,20633.695313
